k_time,flow_id,source_sensor,path_to_car,rate_mbps
36,517,"(6, 23)","[(6, 23), (7, 23), (8, 23), (9, 23), (9, 24), (9, 25)] -> Car-2",5
36,529,"(6, 27)","[(6, 27), (7, 27), (8, 27), (8, 26)] -> Car-2",5
36,532,"(6, 28)","[(6, 28), (7, 28), (8, 28), (8, 27), (8, 26)] -> Car-2",5
36,535,"(6, 29)","[(6, 29), (7, 29), (8, 29), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
36,538,"(6, 30)","[(6, 30), (7, 30), (8, 30), (9, 30), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
36,976,"(11, 26)","[(11, 26), (10, 26), (9, 26)] -> Car-2",1.0630776104189223
36,1003,"(12, 5)","[(12, 5), (11, 5), (10, 5), (9, 5), (8, 5)] -> Car-0",5
36,1006,"(12, 6)","[(12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
36,1033,"(12, 15)","[(12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
36,1036,"(12, 16)","[(12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
36,1063,"(12, 25)","[(12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
36,1066,"(12, 26)","[(12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
36,1093,"(13, 5)","[(13, 5), (12, 5), (11, 5), (10, 5), (9, 5), (8, 5)] -> Car-0",5
36,1096,"(13, 6)","[(13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
36,1123,"(13, 15)","[(13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
36,1126,"(13, 16)","[(13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
36,1153,"(13, 25)","[(13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
36,1156,"(13, 26)","[(13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",3.9369223895810777
37,370,"(5, 4)","[(5, 4), (6, 4), (7, 4), (7, 5)] -> Car-0",5
37,388,"(5, 10)","[(5, 10), (6, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",2.215008444401488
37,391,"(5, 11)","[(5, 11), (6, 11), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",4.637919689327475
37,400,"(5, 14)","[(5, 14), (6, 14), (7, 14), (8, 14), (8, 15)] -> Car-1",4.920343371854781
37,415,"(5, 19)","[(5, 19), (6, 19), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",2.269953903112736
37,418,"(5, 20)","[(5, 20), (6, 20), (7, 20), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",3.4125576211090802
37,421,"(5, 21)","[(5, 21), (6, 21), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",4.317488475778184
37,430,"(5, 24)","[(5, 24), (6, 24), (7, 24), (7, 25)] -> Car-2",5
37,445,"(5, 29)","[(5, 29), (6, 29), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",5
37,448,"(5, 30)","[(5, 30), (6, 30), (7, 30), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",5
37,451,"(6, 1)","[(6, 1), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5)] -> Car-0",5
37,454,"(6, 2)","[(6, 2), (7, 2), (8, 2), (8, 3), (8, 4), (8, 5)] -> Car-0",5
37,457,"(6, 3)","[(6, 3), (7, 3), (8, 3), (8, 4), (8, 5)] -> Car-0",5
37,460,"(6, 4)","[(6, 4), (7, 4), (8, 4), (9, 4), (9, 5)] -> Car-0",5
37,469,"(6, 7)","[(6, 7), (7, 7), (8, 7), (8, 6)] -> Car-0",5
37,472,"(6, 8)","[(6, 8), (7, 8), (8, 8), (8, 7), (8, 6)] -> Car-0",5
37,475,"(6, 9)","[(6, 9), (7, 9), (8, 9), (9, 9), (9, 8), (9, 7), (9, 6)] -> Car-0",5
37,478,"(6, 10)","[(6, 10), (7, 10), (8, 10), (9, 10), (9, 9), (9, 8), (9, 7), (9, 6)] -> Car-0",5
37,481,"(6, 11)","[(6, 11), (7, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",5
37,484,"(6, 12)","[(6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16)] -> Car-1",5
37,487,"(6, 13)","[(6, 13), (7, 13), (7, 14), (7, 15), (7, 16)] -> Car-1",5
37,490,"(6, 14)","[(6, 14), (7, 14), (8, 14), (9, 14), (9, 15)] -> Car-1",5
37,499,"(6, 17)","[(6, 17), (7, 17), (8, 17), (8, 16)] -> Car-1",5
37,502,"(6, 18)","[(6, 18), (7, 18), (8, 18), (8, 17), (8, 16)] -> Car-1",5
37,505,"(6, 19)","[(6, 19), (7, 19), (8, 19), (9, 19), (9, 18), (9, 17), (9, 16)] -> Car-1",5
37,508,"(6, 20)","[(6, 20), (7, 20), (8, 20), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16)] -> Car-1",5
37,511,"(6, 21)","[(6, 21), (7, 21), (8, 21), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",5
37,514,"(6, 22)","[(6, 22), (7, 22), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",5
37,517,"(6, 23)","[(6, 23), (7, 23), (8, 23), (9, 23), (9, 24), (9, 25)] -> Car-2",5
37,520,"(6, 24)","[(6, 24), (7, 24), (8, 24), (9, 24), (9, 25)] -> Car-2",5
37,529,"(6, 27)","[(6, 27), (7, 27), (8, 27), (8, 26)] -> Car-2",5
37,532,"(6, 28)","[(6, 28), (7, 28), (8, 28), (8, 27), (8, 26)] -> Car-2",5
37,535,"(6, 29)","[(6, 29), (7, 29), (8, 29), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
37,538,"(6, 30)","[(6, 30), (7, 30), (8, 30), (9, 30), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
37,541,"(7, 1)","[(7, 1), (8, 1), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
37,559,"(7, 7)","[(7, 7), (7, 6)] -> Car-0",3.1470718662710366
37,571,"(7, 11)","[(7, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",0.07965662814521934
37,574,"(7, 12)","[(7, 12), (8, 12), (9, 12), (9, 13), (9, 14), (9, 15)] -> Car-1",5
37,589,"(7, 17)","[(7, 17), (7, 16)] -> Car-1",4.317488475778184
37,598,"(7, 20)","[(7, 20), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",0.682511524221816
37,1003,"(12, 5)","[(12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
37,1006,"(12, 6)","[(12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
37,1033,"(12, 15)","[(12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
37,1036,"(12, 16)","[(12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
37,1063,"(12, 25)","[(12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",3.936922389581092
37,1066,"(12, 26)","[(12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
37,1093,"(13, 5)","[(13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
37,1096,"(13, 6)","[(13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
37,1123,"(13, 15)","[(13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
37,1126,"(13, 16)","[(13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
37,1153,"(13, 25)","[(13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
37,1156,"(13, 26)","[(13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
37,1243,"(14, 25)","[(14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",1.0630776104189081
38,460,"(6, 4)","[(6, 4), (7, 4), (7, 5)] -> Car-0",5
38,478,"(6, 10)","[(6, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",3.226728494416255
38,490,"(6, 14)","[(6, 14), (7, 14), (7, 15)] -> Car-1",5
38,520,"(6, 24)","[(6, 24), (7, 24), (8, 24), (8, 25)] -> Car-2",5
38,541,"(7, 1)","[(7, 1), (7, 2), (7, 3), (7, 4), (7, 5)] -> Car-0",5
38,544,"(7, 2)","[(7, 2), (8, 2), (8, 3), (8, 4), (8, 5)] -> Car-0",5
38,547,"(7, 3)","[(7, 3), (8, 3), (8, 4), (8, 5)] -> Car-0",5
38,550,"(7, 4)","[(7, 4), (8, 4), (9, 4), (9, 5)] -> Car-0",5
38,559,"(7, 7)","[(7, 7), (7, 6)] -> Car-0",5
38,562,"(7, 8)","[(7, 8), (8, 8), (8, 7), (8, 6)] -> Car-0",5
38,565,"(7, 9)","[(7, 9), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
38,568,"(7, 10)","[(7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
38,571,"(7, 11)","[(7, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",5
38,574,"(7, 12)","[(7, 12), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",5
38,577,"(7, 13)","[(7, 13), (8, 13), (9, 13), (9, 14), (9, 15)] -> Car-1",5
38,580,"(7, 14)","[(7, 14), (8, 14), (9, 14), (9, 15)] -> Car-1",5
38,589,"(7, 17)","[(7, 17), (7, 16)] -> Car-1",5
38,592,"(7, 18)","[(7, 18), (7, 17), (7, 16)] -> Car-1",5
38,595,"(7, 19)","[(7, 19), (8, 19), (8, 18), (8, 17), (8, 16)] -> Car-1",5
38,598,"(7, 20)","[(7, 20), (8, 20), (8, 19), (8, 18), (8, 17), (8, 16)] -> Car-1",5
38,601,"(7, 21)","[(7, 21), (8, 21), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",5
38,604,"(7, 22)","[(7, 22), (8, 22), (9, 22), (9, 23), (9, 24), (9, 25)] -> Car-2",5
38,607,"(7, 23)","[(7, 23), (8, 23), (9, 23), (9, 24), (9, 25)] -> Car-2",5
38,610,"(7, 24)","[(7, 24), (7, 25)] -> Car-2",4.520752363557567
38,619,"(7, 27)","[(7, 27), (8, 27), (8, 26), (8, 25)] -> Car-2",5
38,622,"(7, 28)","[(7, 28), (8, 28), (8, 27), (8, 26), (8, 25)] -> Car-2",5
38,625,"(7, 29)","[(7, 29), (8, 29), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
38,628,"(7, 30)","[(7, 30), (8, 30), (9, 30), (9, 29), (9, 28), (9, 27), (9, 26)] -> Car-2",5
38,631,"(8, 1)","[(8, 1), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
38,649,"(8, 7)","[(8, 7), (9, 7), (9, 6)] -> Car-0",5
38,652,"(8, 8)","[(8, 8), (9, 8), (9, 7), (9, 6)] -> Car-0",5
38,655,"(8, 9)","[(8, 9), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",1.773271505583745
38,679,"(8, 17)","[(8, 17), (9, 17), (9, 16)] -> Car-1",5
38,682,"(8, 18)","[(8, 18), (9, 18), (9, 17), (9, 16)] -> Car-1",5
38,691,"(8, 21)","[(8, 21), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",4.520752363557567
38,694,"(8, 22)","[(8, 22), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",0.9584952728848659
38,709,"(8, 27)","[(8, 27), (7, 27), (7, 26), (7, 25)] -> Car-2",4.520752363557567
38,712,"(8, 28)","[(8, 28), (7, 28), (7, 27), (7, 26), (7, 25)] -> Car-2",4.520752363557567
38,715,"(8, 29)","[(8, 29), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",0.9584952728848659
38,1156,"(13, 26)","[(13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",1.0630776104189223
38,1183,"(14, 5)","[(14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
38,1186,"(14, 6)","[(14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
38,1213,"(14, 15)","[(14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
38,1216,"(14, 16)","[(14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
38,1243,"(14, 25)","[(14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
38,1246,"(14, 26)","[(14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
38,1273,"(15, 5)","[(15, 5), (14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
38,1276,"(15, 6)","[(15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
38,1303,"(15, 15)","[(15, 15), (14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
38,1306,"(15, 16)","[(15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
38,1333,"(15, 25)","[(15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
38,1336,"(15, 26)","[(15, 26), (14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",3.9369223895810777
39,544,"(7, 2)","[(7, 2), (7, 3), (7, 4), (7, 5)] -> Car-0",5
39,547,"(7, 3)","[(7, 3), (7, 4), (7, 5)] -> Car-0",5
39,550,"(7, 4)","[(7, 4), (8, 4), (8, 5)] -> Car-0",5
39,559,"(7, 7)","[(7, 7), (7, 6)] -> Car-0",1.8529281337289634
39,562,"(7, 8)","[(7, 8), (7, 7), (7, 6)] -> Car-0",5
39,565,"(7, 9)","[(7, 9), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
39,568,"(7, 10)","[(7, 10), (8, 10), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
39,571,"(7, 11)","[(7, 11), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",4.920343371854781
39,577,"(7, 13)","[(7, 13), (7, 14), (7, 15)] -> Car-1",5
39,580,"(7, 14)","[(7, 14), (8, 14), (9, 14), (9, 15)] -> Car-1",5
39,589,"(7, 17)","[(7, 17), (7, 16)] -> Car-1",0.682511524221816
39,592,"(7, 18)","[(7, 18), (7, 17), (7, 16)] -> Car-1",5
39,595,"(7, 19)","[(7, 19), (8, 19), (8, 18), (8, 17), (8, 16)] -> Car-1",5
39,598,"(7, 20)","[(7, 20), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",4.317488475778184
39,601,"(7, 21)","[(7, 21), (8, 21), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",5
39,604,"(7, 22)","[(7, 22), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",5
39,607,"(7, 23)","[(7, 23), (7, 24), (7, 25), (7, 26)] -> Car-2",5
39,610,"(7, 24)","[(7, 24), (7, 25), (7, 26)] -> Car-2",5
39,619,"(7, 27)","[(7, 27), (7, 26)] -> Car-2",5
39,622,"(7, 28)","[(7, 28), (7, 27), (7, 26)] -> Car-2",5
39,625,"(7, 29)","[(7, 29), (8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",5
39,628,"(7, 30)","[(7, 30), (8, 30), (8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",5
39,631,"(8, 1)","[(8, 1), (8, 2), (8, 3), (8, 4), (8, 5)] -> Car-0",5
39,634,"(8, 2)","[(8, 2), (9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
39,637,"(8, 3)","[(8, 3), (9, 3), (9, 4), (9, 5)] -> Car-0",5
39,649,"(8, 7)","[(8, 7), (9, 7), (9, 6)] -> Car-0",5
39,652,"(8, 8)","[(8, 8), (9, 8), (9, 7), (9, 6)] -> Car-0",5
39,655,"(8, 9)","[(8, 9), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",3.1470718662710375
39,658,"(8, 10)","[(8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",2.0655382126954525
39,661,"(8, 11)","[(8, 11), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15)] -> Car-1",5
39,664,"(8, 12)","[(8, 12), (8, 13), (8, 14), (8, 15), (8, 16)] -> Car-1",5
39,667,"(8, 13)","[(8, 13), (8, 14), (8, 15), (8, 16)] -> Car-1",2.9344617873045475
39,670,"(8, 14)","[(8, 14), (7, 14), (7, 15)] -> Car-1",0.07965662814521934
39,679,"(8, 17)","[(8, 17), (8, 16)] -> Car-1",5
39,682,"(8, 18)","[(8, 18), (9, 18), (9, 17), (9, 16)] -> Car-1",5
39,685,"(8, 19)","[(8, 19), (9, 19), (9, 18), (9, 17), (9, 16)] -> Car-1",5
39,691,"(8, 21)","[(8, 21), (9, 21), (9, 22), (9, 23), (9, 24), (9, 25)] -> Car-2",5
39,694,"(8, 22)","[(8, 22), (9, 22), (9, 23), (9, 24), (9, 25)] -> Car-2",5
39,709,"(8, 27)","[(8, 27), (9, 27), (9, 26)] -> Car-2",5
39,712,"(8, 28)","[(8, 28), (9, 28), (9, 27), (9, 26)] -> Car-2",5
39,1183,"(14, 5)","[(14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
39,1186,"(14, 6)","[(14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
39,1213,"(14, 15)","[(14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
39,1216,"(14, 16)","[(14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
39,1243,"(14, 25)","[(14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",3.936922389581092
39,1246,"(14, 26)","[(14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
39,1273,"(15, 5)","[(15, 5), (14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
39,1276,"(15, 6)","[(15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
39,1303,"(15, 15)","[(15, 15), (14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
39,1306,"(15, 16)","[(15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
39,1333,"(15, 25)","[(15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
39,1336,"(15, 26)","[(15, 26), (14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
39,1423,"(16, 25)","[(16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",1.0630776104189081
40,610,"(7, 24)","[(7, 24), (7, 25)] -> Car-2",0.47924763644243296
40,634,"(8, 2)","[(8, 2), (8, 3), (8, 4), (8, 5)] -> Car-0",5
40,637,"(8, 3)","[(8, 3), (8, 4), (8, 5)] -> Car-0",5
40,640,"(8, 4)","[(8, 4), (7, 4), (7, 5)] -> Car-0",5
40,655,"(8, 9)","[(8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
40,658,"(8, 10)","[(8, 10), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
40,661,"(8, 11)","[(8, 11), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
40,664,"(8, 12)","[(8, 12), (7, 12), (7, 13), (7, 14), (7, 15)] -> Car-1",5
40,667,"(8, 13)","[(8, 13), (9, 13), (9, 14), (9, 15)] -> Car-1",5
40,670,"(8, 14)","[(8, 14), (9, 14), (9, 15)] -> Car-1",5
40,685,"(8, 19)","[(8, 19), (8, 18), (8, 17), (8, 16)] -> Car-1",5
40,688,"(8, 20)","[(8, 20), (8, 19), (8, 18), (8, 17), (8, 16)] -> Car-1",5
40,691,"(8, 21)","[(8, 21), (8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",0.47924763644243296
40,694,"(8, 22)","[(8, 22), (8, 23), (8, 24), (8, 25)] -> Car-2",4.041504727115134
40,697,"(8, 23)","[(8, 23), (8, 24), (8, 25)] -> Car-2",5
40,700,"(8, 24)","[(8, 24), (7, 24), (7, 25)] -> Car-2",5
40,709,"(8, 27)","[(8, 27), (8, 26)] -> Car-2",0.47924763644243296
40,712,"(8, 28)","[(8, 28), (8, 27), (8, 26)] -> Car-2",0.47924763644243296
40,715,"(8, 29)","[(8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",5
40,718,"(8, 30)","[(8, 30), (7, 30), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",5
40,721,"(9, 1)","[(9, 1), (9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
40,724,"(9, 2)","[(9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
40,727,"(9, 3)","[(9, 3), (8, 3), (7, 3), (7, 4), (7, 5)] -> Car-0",5
40,739,"(9, 7)","[(9, 7), (9, 6)] -> Car-0",5
40,742,"(9, 8)","[(9, 8), (9, 7), (9, 6)] -> Car-0",5
40,745,"(9, 9)","[(9, 9), (8, 9), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",5
40,748,"(9, 10)","[(9, 10), (8, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",5
40,751,"(9, 11)","[(9, 11), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15)] -> Car-1",4.5347857606769795
40,754,"(9, 12)","[(9, 12), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16)] -> Car-1",5
40,757,"(9, 13)","[(9, 13), (8, 13), (8, 14), (8, 15)] -> Car-1",0.46521423932302053
40,769,"(9, 17)","[(9, 17), (9, 16)] -> Car-1",5
40,772,"(9, 18)","[(9, 18), (9, 17), (9, 16)] -> Car-1",5
40,775,"(9, 19)","[(9, 19), (8, 19), (7, 19), (7, 18), (7, 17), (7, 16)] -> Car-1",5
40,778,"(9, 20)","[(9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (9, 25)] -> Car-2",5
40,781,"(9, 21)","[(9, 21), (9, 22), (9, 23), (9, 24), (9, 25)] -> Car-2",5
40,784,"(9, 22)","[(9, 22), (8, 22), (7, 22), (7, 23), (7, 24), (7, 25)] -> Car-2",4.520752363557566
40,787,"(9, 23)","[(9, 23), (8, 23), (8, 24), (8, 25)] -> Car-2",0.47924763644243207
40,799,"(9, 27)","[(9, 27), (9, 26)] -> Car-2",5
40,802,"(9, 28)","[(9, 28), (9, 27), (9, 26)] -> Car-2",5
40,805,"(9, 29)","[(9, 29), (8, 29), (7, 29), (7, 28), (7, 27), (7, 26)] -> Car-2",5
40,808,"(9, 30)","[(9, 30), (8, 30), (8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",4.041504727115132
40,859,"(10, 17)","[(10, 17), (9, 17), (8, 17), (7, 17), (7, 16)] -> Car-1",5
40,1336,"(15, 26)","[(15, 26), (14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",1.0630776104189223
40,1363,"(16, 5)","[(16, 5), (15, 5), (14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
40,1366,"(16, 6)","[(16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
40,1393,"(16, 15)","[(16, 15), (15, 15), (14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
40,1396,"(16, 16)","[(16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
40,1423,"(16, 25)","[(16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
40,1426,"(16, 26)","[(16, 26), (15, 26), (14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",5
40,1453,"(17, 5)","[(17, 5), (16, 5), (15, 5), (14, 5), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5)] -> Car-0",5
40,1456,"(17, 6)","[(17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (10, 6), (9, 6)] -> Car-0",5
40,1483,"(17, 15)","[(17, 15), (16, 15), (15, 15), (14, 15), (13, 15), (12, 15), (11, 15), (10, 15), (9, 15)] -> Car-1",5
40,1486,"(17, 16)","[(17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)] -> Car-1",5
40,1513,"(17, 25)","[(17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25)] -> Car-2",5
40,1516,"(17, 26)","[(17, 26), (16, 26), (15, 26), (14, 26), (13, 26), (12, 26), (11, 26), (10, 26), (9, 26)] -> Car-2",3.9369223895810777
41,640,"(8, 4)","[(8, 4), (8, 5)] -> Car-0",5
41,655,"(8, 9)","[(8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",0.07965662814521757
41,658,"(8, 10)","[(8, 10), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",2.9344617873045475
41,667,"(8, 13)","[(8, 13), (8, 14), (8, 15)] -> Car-1",2.0655382126954525
41,670,"(8, 14)","[(8, 14), (8, 15)] -> Car-1",4.920343371854781
41,688,"(8, 20)","[(8, 20), (8, 19), (8, 18), (8, 17), (8, 16), (8, 15)] -> Car-1",5
41,697,"(8, 23)","[(8, 23), (8, 24), (8, 25)] -> Car-2",5
41,700,"(8, 24)","[(8, 24), (8, 25)] -> Car-2",5
41,715,"(8, 29)","[(8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",4.041504727115134
41,718,"(8, 30)","[(8, 30), (8, 29), (8, 28), (8, 27), (8, 26)] -> Car-2",5
41,721,"(9, 1)","[(9, 1), (9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
41,724,"(9, 2)","[(9, 2), (9, 3), (9, 4), (9, 5)] -> Car-0",5
41,727,"(9, 3)","[(9, 3), (8, 3), (8, 4), (8, 5)] -> Car-0",5
41,730,"(9, 4)","[(9, 4), (8, 4), (7, 4), (7, 5)] -> Car-0",5
41,739,"(9, 7)","[(9, 7), (9, 6)] -> Car-0",5
41,742,"(9, 8)","[(9, 8), (9, 7), (9, 6)] -> Car-0",5
41,745,"(9, 9)","[(9, 9), (8, 9), (8, 8), (8, 7), (8, 6)] -> Car-0",5
41,748,"(9, 10)","[(9, 10), (8, 10), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6)] -> Car-0",5
41,751,"(9, 11)","[(9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 16)] -> Car-1",5
41,754,"(9, 12)","[(9, 12), (9, 13), (9, 14), (9, 15), (9, 16)] -> Car-1",5
41,757,"(9, 13)","[(9, 13), (8, 13), (7, 13), (7, 14), (7, 15)] -> Car-1",5
41,760,"(9, 14)","[(9, 14), (8, 14), (7, 14), (7, 15)] -> Car-1",5
41,769,"(9, 17)","[(9, 17), (9, 16)] -> Car-1",5
41,772,"(9, 18)","[(9, 18), (9, 17), (9, 16)] -> Car-1",5
